id;conversation_id;created_at;date;time;timezone;user_id;username;name;place;tweet;language;mentions;urls;photos;replies_count;retweets_count;likes_count;hashtags;cashtags;link;retweet;quote_url;video;thumbnail;near;geo;source;user_rt_id;user_rt;retweet_id;reply_to;retweet_date;translate;trans_src;trans_dest
1.38364E+18;1.38363E+18;2021-04-18 11:35:21 SE Asia Standard Time;18/04/2021;11:35:21;700;8.65089E+17;aldrinradius;RADIUS.;;ㅤ Senyum kecil mendekorasi wajah Radius mendengar pembawa acara upacara telah menyebut kata 'pidato', ia mengubah posisi tubuhnya menjadi tegap kembali. Layaknya terlahir kembali, Radius sangat semangat dan fokus mendengarkan apa yang kepala sekolah sampaikan. ㅤ;in;[];[];[];1;0;0;[];[];https://twitter.com/aldrinradius/status/1383640268029579270;FALSE;;0;;;;;;;;[];;;;
1.38363E+18;1.38363E+18;2021-04-18 10:45:40 SE Asia Standard Time;18/04/2021;10:45:40;700;1.14899E+18;yourpotato_;nab;;Miminnn semuanyaa, terima kasih dan sehat sehat selalu udah baik banget koordinir untum baeindo huhu. Semangat mimin kerja/sekolah/kuliahnya;in;[];[];[];0;0;0;[];[];https://twitter.com/yourpotato_/status/1383627764318699526;FALSE;https://twitter.com/BAE173Indonesia/status/1383626682205020161;0;;;;;;;;[];;;;
1.38359E+18;1.38358E+18;2021-04-18 07:56:15 SE Asia Standard Time;18/04/2021;07:56:15;700;1.19004E+18;chocominttz;diraa²⁴ | kinda ia;;oh iyaa... buat kalian yang ujian sekolah nya besok semangat juga yaa-!! semoga kita semua diberi kemudahan dan kelancaran aamiin  ayo semangattt-!!(｡’▽’｡)♡;in;[];[];[];1;0;3;[];[];https://twitter.com/chocominttz/status/1383585128312573953;FALSE;;0;;;;;;;;[];;;;
1.38356E+18;1.38353E+18;2021-04-18 06:11:11 SE Asia Standard Time;18/04/2021;06:11:11;700;823179084;abdlh_31;Bräz•;;@uramericanno Semua orang berhak untuk mengulang dengan tujuan memperbaiki. Bahkan di sekolah pun kita dituntut untuk memperbaiki  nilai buruk yang didaptkan. Tapi ketika orang itu tidak mau mengulanginya kembali, fokus selanjutnya adalah melangkah maju d;in;[];[];[];0;0;1;[];[];https://twitter.com/abdlh_31/status/1383558691513769986;FALSE;;0;;;;;;;;[{'screen_name': 'uramericanno', 'name': '🏳️\u200d🌈', 'id': '1230194170804891648'}];;;;
1.38348E+18;1.38348E+18;2021-04-18 01:06:23 SE Asia Standard Time;18/04/2021;01:06:23;700;1.25371E+18;vitkoos;kiki;;"metime pun lebih banyak ke 'tidur' sampai akhirnya kenal bangtan, dan dari yang tadinya aku udah mulai nggak semangat buat sekolah (nyaris berhenti) akhirnya aku mulai semangat lagi, kayak punya harapan dan tujuan gitu. aku bahkan mikir gini ""kalau mau ke korea harus sukses dulu""";in;[];[];[];1;0;2;[];[];https://twitter.com/vitkoos/status/1383481985025286151;FALSE;;0;;;;;;;;[];;;;
1.38344E+18;1.38344E+18;2021-04-17 22:38:10 SE Asia Standard Time;17/04/2021;22:38:10;700;1.2055E+18;joshuaadi123;Joshua Adi;;Aku seneng bgt. Aku bersyukur banget. Orang orang disekitarku entah itu keluarga, temen sekolah, temen komunitas, semua orang disekitarku selalu support aku. Selalu ngasih semangat dan jadi orang orang yg positif. Aku doain yang terbaik ya buat kalian para calon pemimpin bangsa☺️;in;[];[];[];1;0;5;[];[];https://twitter.com/joshuaadi123/status/1383444684387749897;FALSE;;0;;;;;;;;[];;;;
1.38344E+18;1.38342E+18;2021-04-17 22:23:05 SE Asia Standard Time;17/04/2021;22:23:05;700;1.33592E+18;asahiiihmd;n a n a 🤖;;@keyyynoona @treasuremembers Thanks for coming in my life guys @treasuremembers makasih udah ngenalin Aku sama temen temen baru, kalian udah banyak ngasih kebahagian ke teume semoga kalian juga bahagia terus❣️makan yg banyak Jaga kesehatan dan buat ad;in;[{'screen_name': 'treasuremembers', 'name': 'treasure', 'id': '1240627844868268033'}];[];[];0;0;0;[];[];https://twitter.com/asahiiihmd/status/1383440887909281798;FALSE;;0;;;;;;;;[{'screen_name': 'keyyynoona', 'name': 'mommynya junghwan 🐮', 'id': '895865366005415936'}, {'screen_name': 'treasuremembers', 'name': 'TREASURE', 'id': '1240627844868268033'}];;;;
1.38342E+18;1.38342E+18;2021-04-17 21:00:57 SE Asia Standard Time;17/04/2021;21:00:57;700;1.29887E+18;yevjio;ً;;ㅤㅤ ㅤㅤ Ini namanya Egi, lucu ya? Temen geng sepedahan sama Andla juga! Kita ini beda kelas, tapi kalo pulang sekolah selalu mampir beli cilok dan naik sepedah roda tiga bareng-bareng. Maksudnya, sambil sepedahan keliling Bandung gitu. Keduanya semangat bgt waktu diajakin – ㅤ;in;[];[];[];1;0;0;[];[];https://twitter.com/yevjio/status/1383420219582947334;FALSE;;0;;;;;;;;[];;;;
1.38342E+18;1.38342E+18;2021-04-17 21:00:15 SE Asia Standard Time;17/04/2021;21:00:15;700;1.38111E+18;choi_hyun5uk;gepin • yang di follow tolong fb kawan😘🤙;;@joshuaccr Aamiin... Semangat terus yahhh semoga kamu bisa lanjut di sekolah impian kamu,, selalu berdoa dan berusaha ok?? Good luckkkk💪💪;in;[];[];[];0;0;0;[];[];https://twitter.com/CHOI_HYUN5UK/status/1383420043933884424;FALSE;;0;;;;;;;;[{'screen_name': 'joshuaccr', 'name': 'dapjey,’🦖 mikirin ppdb', 'id': '1378272501139001349'}];;;;
1.38341E+18;1.38341E+18;2021-04-17 20:02:04 SE Asia Standard Time;17/04/2021;20:02:04;700;1.14644E+18;deulleowa;arsa;;semangat ya yang sekolah, kalian mata pelajarannya banyak dan harus belajar ini itu. kayaknya pusing. aku mikirinnya aja pusing...;in;[];[];[];3;0;1;[];[];https://twitter.com/deulleowa/status/1383405399374585857;FALSE;;0;;;;;;;;[];;;;
1.3834E+18;1.38337E+18;2021-04-17 19:52:30 SE Asia Standard Time;17/04/2021;19:52:30;700;1.34312E+18;alpucanot;hoho;;@olimfess Awalnya emang sulit nder, tpi lama² bakal terbiasa. Nikmati prosesnya aja, ga ush maksain diri. Kalah menang urusan belakang yg penting udh berani maju. Sekolah udah kasih kesempatan dan kesempatan ga datang 2 kali. Ingat nder banyak orang yg p;in;[];[];[];0;0;0;[];[];https://twitter.com/alpucanot/status/1383402992620036106;FALSE;;0;;;;;;;;[{'screen_name': 'olimfess', 'name': 'ON | USE OLIM!', 'id': '1373266871550550020'}];;;;
1.38338E+18;1.38338E+18;2021-04-17 18:07:14 SE Asia Standard Time;17/04/2021;18:07:14;700;481721251;ernawithyou;Ernawati;;Selamat harlah PMII..semoga tetap terjaga semangat dan semakin maju  Kenangan jadi Pemantik Sekolah Islam Gender selama 2017-2019 Salam setara  https://t.co/1h59QpJtxz;in;[];[];['https://pbs.twimg.com/media/EzK8qsfVEAIPQqR.jpg'];0;1;7;[];[];https://twitter.com/ernawithyou/status/1383376501551161344;FALSE;;1;https://pbs.twimg.com/media/EzK8qsfVEAIPQqR.jpg;;;;;;;[];;;;
1.38338E+18;1.38338E+18;2021-04-17 18:01:28 SE Asia Standard Time;17/04/2021;18:01:28;700;1.37494E+18;suhaimi02768905;SUHAIMI;;Semangatnya warga, bikin jln walau bukan bantuan dari pemerintah, demi tranportasi lancar dan anak sekolah, warga tetap semangat walau dlm keadaan berpuasa  https://t.co/fzGUk4eVjs;in;[];[];['https://pbs.twimg.com/media/EzK8HDRVoAYv0zi.jpg'];0;0;0;[];[];https://twitter.com/SUHAIMI02768905/status/1383375051307634695;FALSE;;1;https://pbs.twimg.com/media/EzK8HDRVoAYv0zi.jpg;;;;;;;[];;;;
1.38337E+18;1.38337E+18;2021-04-17 17:45:57 SE Asia Standard Time;17/04/2021;17:45:57;700;1.17722E+18;nopimauambis;nopi²² lagi pat;;@olimfess aku juga awalnya sempet ngerasa gasanggup pengen nyerah aja, tapi aku mikir sekolah udah milih aku berarti aku juga harus tanggung jawab buat ngebanggain sekolah dan yaa akhirnya aku ikutin aja, belajar buat ksn, dan sebagainya. Semangat nder! K;in;[];[];[];0;0;0;[];[];https://twitter.com/nopimauambis/status/1383371144439296004;FALSE;;0;;;;;;;;[{'screen_name': 'olimfess', 'name': 'OFF | USE OLIM!', 'id': '1373266871550550020'}];;;;
1.38334E+18;1.38334E+18;2021-04-17 15:52:04 SE Asia Standard Time;17/04/2021;15:52:04;700;1.25734E+18;ma2nwedung;m@2n;;Masih ingat kejadian di bulan Februari 2021, Ada bocah yang menangis saat melantunkan Adzan untuk sang ayah saat dimakamkan.  Inilah dia Wahyu Alhamdulillah sekarang sudah bisa mondok dan sekolah, dan hari ini di tengok @mrbaimwong untuk memberikan semangat  https://t.co/kcjSpsnZse;in;[{'screen_name': 'mrbaimwong', 'name': 'baimwong', 'id': '3033121411'}];[];['https://pbs.twimg.com/media/EzKeodMVEAAQO7k.jpg', 'https://pbs.twimg.com/media/EzKep3UVkAA2xDd.jpg'];0;2;3;[];[];https://twitter.com/ma2nwedung/status/1383342485368283140;FALSE;;1;https://pbs.twimg.com/media/EzKeodMVEAAQO7k.jpg;;;;;;;[];;;;
1.38333E+18;1.38333E+18;2021-04-17 15:15:00 SE Asia Standard Time;17/04/2021;15:15:00;700;839092116;aeribase;✉ : ON ⭒ aeribase;;sekolah/kuliah/kerja semangat terus yaa, chanyeol sept 2022 nungguin kalian yang lebih baik dan lebih sukses💛;in;[];[];[];0;3;49;[];[];https://twitter.com/aeribase/status/1383333158179938304;FALSE;;0;;;;;;;;[];;;;
1.38331E+18;1.3833E+18;2021-04-17 13:48:19 SE Asia Standard Time;17/04/2021;13:48:19;700;1.2038E+18;jeno0nly;Jeje 🤸‍♀;;@healingfs aku juga anak SMA nder dan emng susah nyari kerjaan karena masih sekolah tapi kalo boleh saran,kamu bisa kerja online kayak jadi dropship nah itu setauku tanpa modal. Tetap semangat ya nder aku yakin kamu pasti bakal sukses kedepannya ❤;in;[];[];[];0;0;0;[];[];https://twitter.com/jeno0nly/status/1383311341239246848;FALSE;;0;;;;;;;;[{'screen_name': 'healingfs', 'name': 'OPEN DM ❤️ - HEALING FESS', 'id': '1280043948589760513'}];;;;
1.38329E+18;1.38329E+18;2021-04-17 12:19:30 SE Asia Standard Time;17/04/2021;12:19:30;700;1.21496E+18;bluebird953;eL 💙 옹성우 #LifeIsBeautiful;;Andai gua dulu sekelas sama ong dan sungjae pasti gua bakalan semangat sekolah dan gak tidur terus kerjaannya 🤭;in;[];[];[];0;0;0;[];[];https://twitter.com/Bluebird953/status/1383288990216843267;FALSE;https://twitter.com/starfess/status/1382945843532091394;0;;;;;;;;[];;;;
1.38327E+18;1.38327E+18;2021-04-17 10:47:53 SE Asia Standard Time;17/04/2021;10:47:53;700;1.35933E+18;joyjimiin;joyjimiin⁷̃;;This is D-day 🥰 nanti yg muslim jgn lupa dhuzur dulu, jgn lupa ibadahnya. Yang mau masak buka buka puasa masak aja sambil nonton, yang kerja kerja dulu dan yg sekolah sekolah dulu, yg kulon, yg ada tugas yuk kerjain dulu. semangat aamiii. #BANGBANGCON21  https://t.co/72qWcHcdMP;in;[];[];['https://pbs.twimg.com/media/EzJZCFkVIAUt9M9.jpg'];2;1;15;['bangbangcon21'];[];https://twitter.com/joyjimiin/status/1383265933834162177;FALSE;;1;https://pbs.twimg.com/media/EzJZCFkVIAUt9M9.jpg;;;;;;;[];;;;
1.38326E+18;1.38326E+18;2021-04-17 10:41:26 SE Asia Standard Time;17/04/2021;10:41:26;700;157267832;gibsumut;GIB;;Semangat Pendidikan Sengan Peduli Sekolah, Satgas Pamtas TNI Yonif 403/WP Bagikan Buku Dan Alat Tulis Kepada Anak-Anak Di Perbatasan Papua  https://t.co/HsXa8slvqN;in;[];['https://inetizennews.wordpress.com/2021/04/17/semangat-pendidikan-sengan-peduli-sekolah-satgas-pamtas-tni-yonif-403-wp-bagikan-buku-dan-alat-tulis-kepada-anak-anak-di-perbatasan-papua/'];[];0;0;0;[];[];https://twitter.com/gibsumut/status/1383264311489957903;FALSE;;0;;;;;;;;[];;;;
1.38326E+18;1.38326E+18;2021-04-17 10:41:25 SE Asia Standard Time;17/04/2021;10:41:25;700;1.15122E+18;inetizennews1;iNetizenNews;;Semangat Pendidikan Sengan Peduli Sekolah, Satgas Pamtas TNI Yonif 403/WP Bagikan Buku Dan Alat Tulis Kepada Anak-Anak Di Perbatasan Papua  https://t.co/6h551ahIPH;in;[];['https://inetizennews.wordpress.com/2021/04/17/semangat-pendidikan-sengan-peduli-sekolah-satgas-pamtas-tni-yonif-403-wp-bagikan-buku-dan-alat-tulis-kepada-anak-anak-di-perbatasan-papua/'];[];0;0;0;[];[];https://twitter.com/iNetizenNews1/status/1383264308130287621;FALSE;;0;;;;;;;;[];;;;
1.38326E+18;1.38325E+18;2021-04-17 10:35:43 SE Asia Standard Time;17/04/2021;10:35:43;700;1.30029E+18;dimmetawin;dimey;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.38325E+18;1.37982E+18;2021-04-17 09:59:05 SE Asia Standard Time;17/04/2021;09:59:05;700;1.12577E+18;xhocochim;putri⁷⸙ #Butter💛;;Dah dah saatny mau beberesss. Buat yg lg kerja dan sekolah semangat, selesaikan pekerjaan terlebih dahulu biar nanti tinggal santuy2💜  I vote #Dynamite for #BestMusicVideo at the 2021 #iHeartAwards @BTS_twt;in;[{'screen_name': 'bts_twt', 'name': '방탄소년단', 'id': '335141638'}];[];[];1;0;0;['dynamite', 'bestmusicvideo', 'iheartawards'];[];https://twitter.com/xhocochim/status/1383253655214723073;FALSE;;0;;;;;;;;[];;;;
1.38325E+18;1.38325E+18;2021-04-17 09:57:38 SE Asia Standard Time;17/04/2021;09:57:38;700;1951089876;himakiunud;HIMAKI Universitas Udayana;;"""Pendidikan bukan cuma pergi ke sekolah dan mendapatkan gelar. Tapi, juga soal memperluas pengetahuan dan menyerap ilmu kehidupan."" -Shakuntala Devi  Semangat dan tetap jaga kesehatan ya! ✨  Narahubung: (Devi Jihan 083117723569/dvijihan)";in;[];[];[];1;0;0;[];[];https://twitter.com/himakiunud/status/1383253289517473794;FALSE;;0;;;;;;;;[];;;;
1.38317E+18;1.38315E+18;2021-04-17 04:10:01 SE Asia Standard Time;17/04/2021;04:10:01;700;1.175E+18;alifj743;Alif Julian;;@skapskipproject @Christyzer @A_ChristyJKT48 hadir, semangat dedek sekolah dan ujiannya @A_ChristyJKT48 semoga lancar dapat hasil memuaskan ^.^  https://t.co/S0Nn3MV7BL;in;[{'screen_name': 'a_christyjkt48', 'name': 'angelina christy', 'id': '1057323534551142400'}];[];['https://pbs.twimg.com/media/EzH9-QBVcAQabP8.jpg'];0;0;0;[];[];https://twitter.com/AlifJ743/status/1383165809787228163;FALSE;;1;https://pbs.twimg.com/media/EzH9-QBVcAQabP8.jpg;;;;;;;[{'screen_name': 'skapskipproject', 'name': 'SKAPSKIP PROJECT||TOP UP POINT CLOSE🙏🏻', 'id': '1367886430165344257'}, {'screen_name': 'Christyzer', 'name': 'CHRISTYZER', 'id': '2352960692'}, {'screen_name': 'A_ChristyJKT48', 'name': 'Angelina Christy', 'id': '1057323534551142400'}];;;;
1.38311E+18;1.38309E+18;2021-04-17 00:17:25 SE Asia Standard Time;17/04/2021;00:17:25;700;1.37569E+18;clownywannabe;duy;;@zemlyaluna semangat juga sekolah dan grafisnya sayang ❤️;in;[];[];[];1;0;1;[];[];https://twitter.com/clownywannabe/status/1383107273912819717;FALSE;;0;;;;;;;;[{'screen_name': 'zemlyaluna', 'name': 'Zd', 'id': '1215999746763980802'}];;;;
1.38308E+18;1.38308E+18;2021-04-16 22:47:34 SE Asia Standard Time;16/04/2021;22:47:34;700;1.37994E+18;sinewavelength;Wave '22 | kinda ia;;@whoambis Atur waktunya, Taaan! Emang sulit, ya, jadi pengurus organisasi. Harus bisa atur waktu sekolah, waktu pribadi, dan waktu acara semisalnya ada. 😭 Semangat, Tan!;in;[];[];[];1;0;1;[];[];https://twitter.com/sinewavelength/status/1383084663585984514;FALSE;;0;;;;;;;;[{'screen_name': 'whoambis', 'name': 'intannputt²²', 'id': '1379672080384282625'}];;;;
1.38307E+18;1.37983E+18;2021-04-16 21:57:26 SE Asia Standard Time;16/04/2021;21:57:26;700;1.28481E+18;nyalapi;Merci.;;@greatfulthing ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ Hu’um. Kalau punya circle pertemanan yang seru dan tanpa drama, memang bisa bikin semangat masuk sekolah, sih. Btw, iya aku dokter umum. Kamu sendiri, mau ambil kul;in;[];[];[];1;0;0;[];[];https://twitter.com/nyalapi/status/1383072046465253377;FALSE;;0;;;;;;;;[{'screen_name': 'greatfulthing', 'name': 'Sakhi', 'id': '754230021921779712'}];;;;
1.38302E+18;1.38291E+18;2021-04-16 18:40:12 SE Asia Standard Time;16/04/2021;18:40:12;700;1.08181E+18;medstudgabut;aw♡;;24. Kita tidak terlalu deket malah kayanya gaperna komunikasi samsek gaksi selama sekolah.. lebih sering interaksi twitter dripd langsung WKWK ya gaksi. Tp so far km baiik btw dan pintar juga deh. Semangat ya kuliahnya semoga dpt jurusan yg km mauu yuwhuw;in;[];[];[];1;0;0;[];[];https://twitter.com/medstudgabut/status/1383022409897238535;FALSE;;0;;;;;;;;[];;;;
1.38302E+18;1.38302E+18;2021-04-16 18:26:23 SE Asia Standard Time;16/04/2021;18:26:23;700;1255916360;dkapfelya;dkapfelya ✨;;"Perasaan dulu pas sekolah belajar tuh semangat banget, tp setelah kuliah dan kerja malah malesss banget :"")";in;[];[];[];0;0;0;[];[];https://twitter.com/dkapfelya/status/1383018933905625095;FALSE;;0;;;;;;;;[];;;;
1.38301E+18;1.38301E+18;2021-04-16 17:38:02 SE Asia Standard Time;16/04/2021;17:38:02;700;148679597;moorthypenangjb;Moorthy Ramiah;;Knpa Sukan Sekolah di Bumi Johor berunsur racist,diasingankan  mengikut kaum?Kemana perginya semangat perpaduan dan muhibah sesama rakyat Malaysia.  Pengetua Sekolah SMK  Dato Bentara Luar.Batu Pahat Johor perlu tampil memberi penjelasan. @RadziJidin @maszlee @KemPendidikan;in;[{'screen_name': 'radzijidin', 'name': 'radzi jidin', 'id': '1020545677766488065'}, {'screen_name': 'maszlee', 'name': 'maszlee malik 🇲🇾', 'id': '119162565'}, {'screen_name': 'kempendidikan', 'name': 'kpm', 'id': '517135260'}];[];[];0;0;1;[];[];https://twitter.com/MoorthyPenangJb/status/1383006764371562498;FALSE;https://twitter.com/xxDonJxx/status/1382975271813353472;0;;;;;;;;[];;;;
1.38298E+18;1.38298E+18;2021-04-16 16:10:57 SE Asia Standard Time;16/04/2021;16:10:57;700;1.2148E+18;shizukananeko01;しずかなねこ(first account);;yang ada pas SMA... eh aku SMK deh... wkwkwk pas masa SMK aku yang ada stres berat sampe ga semangat belajar dan sekolah, dah masa bodo amat aja gitu apa lagi pas ulangan ga niat banget belajarnya saking dah stres nya aku sakit2tan jatuhnya:);in;[];[];[];1;0;0;[];[];https://twitter.com/ShizukanaNeko01/status/1382984851465244672;FALSE;;0;;;;;;;;[];;;;
1.38295E+18;1.38292E+18;2021-04-16 13:41:59 SE Asia Standard Time;16/04/2021;13:41:59;700;1.23222E+18;henjun14;#NAME?;;"@schoolyardpuppy @emilmarioo udah yahh kak jujur pas liat video nya keren bgt  yg nonton jdi ikut semangat gara"" vibe kaka ny jg fun bgt semangatt terus yah kak  kalau berkenan aku minta tolong boleh gak? minta like dan coment untuk lomba short movie seko";in;[];['https://youtu.be/YupchcAa3eI'];['https://pbs.twimg.com/media/EzE3SLyUcAMshk6.jpg'];0;0;1;[];[];https://twitter.com/HENJUN14/status/1382947362813796352;FALSE;;1;https://pbs.twimg.com/media/EzE3SLyUcAMshk6.jpg;;;;;;;[{'screen_name': 'schoolyardpuppy', 'name': 'Muuha', 'id': '1259874468744183811'}, {'screen_name': 'emilmarioo', 'name': 'Em/Mil', 'id': '1128537802046468101'}];;;;
1.38291E+18;1.3829E+18;2021-04-16 11:07:39 SE Asia Standard Time;16/04/2021;11:07:39;700;2421295256;tikaaadni;띠카 - 🐯🐻🐱;;@candymlee peluk virtual~~  hidup itu harus bahagia dek, pokoknya inget aja terus;;;;;;;;;;;;;;;;;;;;;;;;;
1.38289E+18;1.38289E+18;2021-04-16 09:37:02 SE Asia Standard Time;16/04/2021;09:37:02;700;1.32574E+18;jen0oo0;𝐏𝐮𝐭𝐫𝐢𝐢-rest;;pagiii semuaaa, pagi moots semangat puasaa bagi yang menjalankan dan semangat sekolah bagi kalian yang sekolah semangat kulyah bagi kalian yang ada kelas dan semangat semuanya;in;[];[];[];1;0;0;[];[];https://twitter.com/jen0oo0/status/1382885719102824451;FALSE;;0;;;;;;;;[];;;;
1.38285E+18;1.38285E+18;2021-04-16 07:11:39 SE Asia Standard Time;16/04/2021;07:11:39;700;1.3345E+18;forgettingyou_;Forgettingyou;;@rlfess_ Hmm aku juga sama nder. Ga bisa bantu kamu, maaf ya. Rasanya bosen dan pasrah? Anyway, ini mungkin ga berguna, tapi semangat nder. Let's hold on for another day. Untuk berubahnya, mungkin cari apa yang kamu mau? Sekolah, profesi, impian, try to w;in;[];[];[];1;0;0;[];[];https://twitter.com/Forgettingyou_/status/1382849129462697985;FALSE;;0;;;;;;;;[{'screen_name': 'rlfess_', 'name': 'OPEN DM - BASE RL - BUKAN TANYAINRL / BERTANYARL', 'id': '1252826319492050944'}];;;;
1.38284E+18;1.38284E+18;2021-04-16 06:45:12 SE Asia Standard Time;16/04/2021;06:45:12;700;1.34739E+18;syrkleyang;re re rei☘️;;Semangat yg sekolah dan kerja 😁;in;[];[];[];0;0;0;[];[];https://twitter.com/SyrkleYang/status/1382842473857228800;FALSE;;0;;;;;;;;[];;;;
1.38283E+18;1.38282E+18;2021-04-16 05:58:36 SE Asia Standard Time;16/04/2021;05:58:36;700;1.32209E+18;cuaheyyo;indomie;;@pvuycdoit pagi juga vii, u too semangat yaa sekolah dan puasanyaa.. semoga lancar smpai akhirr 😁 have a nice dayy bestiee!!;in;[];[];[];1;0;0;[];[];https://twitter.com/cuaheyyo/status/1382830746738458626;FALSE;;0;;;;;;;;"[{'screen_name': 'pvuycdoit', 'name': ""Vivii'23| rest, PAT"", 'id': '1362154261493161984'}]";;;;
1.38282E+18;1.38282E+18;2021-04-16 05:35:34 SE Asia Standard Time;16/04/2021;05:35:34;700;1.20539E+18;cowososweet;wawan;;@paphiculo @ayustriani__ Selamat pagi nada, have a nice day, btw semangat ya sekolah dan juga puasanya 😊;in;[];[];[];1;0;0;[];[];https://twitter.com/cowososweet/status/1382824948494856195;FALSE;;0;;;;;;;;[{'screen_name': 'paphiculo', 'name': 'nada', 'id': '1306079675173597188'}, {'screen_name': 'ayustriani__', 'name': 'a y u 🐨', 'id': '1247161947260203008'}];;;;
1.38282E+18;1.38282E+18;2021-04-16 05:28:39 SE Asia Standard Time;16/04/2021;05:28:39;700;1.29645E+18;ojodisuspend;Zaina Malayeka 💜;;Assalamualaikum... Semangat terus menjalankan puasa hari ini.. Buat pekerja,  yg dirumah,  yang masih sekolah atau pejuang GA macem diriku Semoga kita diberi kemudahan dlm segala hal,  dilimpahi berkah dan rahmat juga slalu dalam keadaan sehat..Aamiiiiiiin Tentunya jgn bersyukur;in;[];[];[];0;0;0;[];[];https://twitter.com/ojodisuspend/status/1382823210782134272;FALSE;;0;;;;;;;;[];;;;
1.38275E+18;1.38275E+18;2021-04-16 00:19:20 SE Asia Standard Time;16/04/2021;00:19:20;700;1.38269E+18;apendi35445287;Apendi;;"Kita kalo ada keinginan cita"" yang tinggi Bukan karna kita sekolah yang tinggi langit, tapi karna ada keinginan dan cita"", Semangat kita jadi orang sukses broo...";in;[];[];[];0;0;1;[];[];https://twitter.com/Apendi35445287/status/1382745365686886406;FALSE;;0;;;;;;;;[];;;;
1.38272E+18;1.38272E+18;2021-04-15 22:45:01 SE Asia Standard Time;15/04/2021;22:45:01;700;1.20563E+18;sbmptnfess;ON—SBMPTNFESS ✨;;sejarah! masa tiba tiba nangis gara gara robert owen. dia ndiriin sekolah, benerin perumahan, buka t0k0 kel0ntong dg hrg mur4h jadinya ngebuat para buruh semangat kerja. dia berhasil buktiin kalau up4h dan kondisi kerja baik ga mesti merugikan perusahaan;in;[];[];[];1;0;28;[];[];https://twitter.com/sbmptnfess/status/1382721633031319558;FALSE;;0;;;;;;;;[];;;;
1.38271E+18;1.38269E+18;2021-04-15 22:18:16 SE Asia Standard Time;15/04/2021;22:18:16;700;362308496;diraaawrrr;knives chau;;@sbyfess eleng bgt pas iku aku yo kyk muridmu, pas sd juga. rasane bnr2 kek ga semangat orep ancen. dorong maneh konco sekolah takok2 kyk taek guru les sisan. pdhl ditinggal sek oleh 2 hari, tak belani aktif studi pas iku karna wedi diseneni guru. btw gws;in;[];[];[];0;0;0;[];[];https://twitter.com/diraaawrrr/status/1382714900644917256;FALSE;;0;;;;;;;;[{'screen_name': 'sbyfess', 'name': 'JUALAN SERTAKAN UNAME😠🦈 SUROBOYOFESS 🐊', 'id': '1152437175587241985'}];;;;
1.38271E+18;1.38271E+18;2021-04-15 21:53:13 SE Asia Standard Time;15/04/2021;21:53:13;700;1.34649E+18;heyyookcandoit;Anggi butuh kawan;;"Kamis, 15 April 2021  Hari ini ngerjain Geo - Hidrosfer 30 soal, ngerjain tugas sekolah, dan remedial PTS:"") selamat istirahat semua^^  [Yuk semangat yuk yuk]  https://t.co/eg3thqE3kN";in;[];[];['https://pbs.twimg.com/media/EzBeG0sXIAQ08PW.jpg', 'https://pbs.twimg.com/media/EzBeIzrW8AY5m6J.jpg'];12;0;13;[];[];https://twitter.com/heyyookcandoit/status/1382708596677435403;FALSE;;1;https://pbs.twimg.com/media/EzBeG0sXIAQ08PW.jpg;;;;;;;[];;;;
1.3827E+18;1.38269E+18;2021-04-15 21:31:45 SE Asia Standard Time;15/04/2021;21:31:45;700;210489516;james_1410;Jamal' H;;@1trenggalek @Tribun_Jatim Luar biasa, semoga tetap semangat mengabdi.   Btw, klw di pulau Jawa akses ke sekolah masih ada seperti ini, maka apa kabar yg di Maluku, Papua dll..  Semoga kedepan akses2 ini bisa di buka dan diperbaiki.🙏;in;[];[];[];0;0;1;[];[];https://twitter.com/james_1410/status/1382703192522289162;FALSE;;0;;;;;;;;[{'screen_name': '1trenggalek', 'name': 'Polres Trenggalek', 'id': '823858795021410304'}, {'screen_name': 'Tribun_Jatim', 'name': 'Tribun Jatim', 'id': '339477105'}];;;;
1.3827E+18;1.3827E+18;2021-04-15 21:07:11 SE Asia Standard Time;15/04/2021;21:07:11;700;1.27395E+18;n4mer1cano;ミ pia ミ rest | log out;;@schfess Nambah ya apalagi kalau akreditasi sekolah lo jelek,udah mampus udah...percuma nilai lo 88 kalah sama yang 85 tapi akreditasi sekolah nya lebih tinggi.Capek lah intinya,semangat aja ya !! pokoknya buat sender dan adek adek lain ini jalur nyapein ;in;[];[];[];2;0;1;[];[];https://twitter.com/N4MER1CANO/status/1382697009862299658;FALSE;;0;;;;;;;;[{'screen_name': 'schfess', 'name': 'LATAH = BLOCK‼️', 'id': '1201673806156161025'}];;;;
1.38268E+18;1.38232E+18;2021-04-15 20:00:51 SE Asia Standard Time;15/04/2021;20:00:51;700;1.37109E+18;fleeting_bird;Feihong;;@n__guy Ah, tidak apa-apa Mas. Saya tinggal sendiri, tidak ada yang nyariin kok. Tapi sepertinya memang saya harus pulang, besok sekolah.  (Mengangguk sopan) Malam Mas, dan semangat mengepelnya. (mengancungkan jempol);in;[];[];[];1;0;0;[];[];https://twitter.com/fleeting_bird/status/1382680316750401542;FALSE;;0;;;;;;;;[{'screen_name': 'n__guy', 'name': 'Guy', 'id': '1332296224582496258'}];;;;
